,_index,_id,_score,_source.tags,_source.vcluster,_source.@version,_source.MessageId,_source.@timestamp,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.TelemetrySource,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Kafka.Timestamp,_source.Metadata.Kafka.Offset,_source.Metadata.Logstash.Timestamp,_source.Sensor.ParentalContext,_source.Sensor.Timestamp,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.XName,_source.Sensor.LocationDetail.Chassie,_source.Sensor.Value,_source.Sensor.Index,_source.Sensor.Location,_source.Sensor.PhysicalSubContext,_source.Sensor.PhysicalContext,_source.nid
118,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,EUCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:06.606Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403334,2025-03-10T14:45:22.459179167Z,Chassis,2025-03-10 13:57:06.606001167,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.19,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
119,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,FECEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:07.279Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403337,2025-03-10T14:45:22.459209687Z,Chassis,2025-03-10 13:57:07.279059797,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.77,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
120,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,GECEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:08.411Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403341,2025-03-10T14:45:22.459250507Z,Chassis,2025-03-10 13:57:08.411962504,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.77,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
121,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,BkCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:03.510Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403323,2025-03-10T14:45:22.459068797Z,Chassis,2025-03-10 13:57:03.510780051,x1304,n0,s4,b0,x1304c7s4b0n0,c7,381.3,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
122,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,CECEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:03.969Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403325,2025-03-10T14:45:22.459088947Z,Chassis,2025-03-10 13:57:03.969050846,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.734,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
123,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,CkCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:04.612Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403327,2025-03-10T14:45:22.459109267Z,Chassis,2025-03-10 13:57:04.612932213,x1304,n0,s4,b0,x1304c7s4b0n0,c7,379.6,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
124,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,C0CEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:04.991Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403328,2025-03-10T14:45:22.459119217Z,Chassis,2025-03-10 13:57:04.991343717,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.375,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
125,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,DECEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:05.057Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403329,2025-03-10T14:45:22.459129227Z,Chassis,2025-03-10 13:57:05.057860795,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.836,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
126,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,DkCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:05.719Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403331,2025-03-10T14:45:22.459149207Z,Chassis,2025-03-10 13:57:05.719427519,x1304,n0,s4,b0,x1304c7s4b0n0,c7,380.8,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
127,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,D0CEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:06.099Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403332,2025-03-10T14:45:22.459159157Z,Chassis,2025-03-10 13:57:06.099520219,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.125,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
128,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,EECEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:06.169Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403333,2025-03-10T14:45:22.459169167Z,Chassis,2025-03-10 13:57:06.169283455,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.77,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
129,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,EkCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:06.832Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403335,2025-03-10T14:45:22.459189337Z,Chassis,2025-03-10 13:57:06.832450739,x1304,n0,s4,b0,x1304c7s4b0n0,c7,382.7,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
130,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,E0CEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:07.210Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403336,2025-03-10T14:45:22.459199377Z,Chassis,2025-03-10 13:57:07.210514180,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.125,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
131,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,FUCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:07.703Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403338,2025-03-10T14:45:22.459219977Z,Chassis,2025-03-10 13:57:07.703666594,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.48,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
132,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,FkCEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:07.925Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403339,2025-03-10T14:45:22.459229897Z,Chassis,2025-03-10 13:57:07.925269208,x1304,n0,s4,b0,x1304c7s4b0n0,c7,382.0,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
133,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,F0CEgJUBtG21nMff3QmS,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:57:08.313Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:17:20.779Z,123547403340,2025-03-10T14:45:22.459240227Z,Chassis,2025-03-10 13:57:08.313869403,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.062,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
134,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,9gWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.981Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140811,2025-03-10T14:49:38.412147962Z,Chassis,2025-03-10 13:55:50.981814281,x1304,n0,s4,b0,x1304c7s4b0n0,c7,382.5,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
135,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,9wWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:51.382Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140812,2025-03-10T14:49:38.412158712Z,Chassis,2025-03-10 13:55:51.382387798,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.188,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
136,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,-AWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:51.498Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140813,2025-03-10T14:49:38.412169942Z,Chassis,2025-03-10 13:55:51.498058982,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.77,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
137,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,-wWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.716Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140816,2025-03-10T14:49:38.412202302Z,Chassis,2025-03-10 13:55:50.716771037,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.368,1,x1304c7s4b0n0,Input,VoltageRegulator,6898
138,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,_gWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.998Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140819,2025-03-10T14:49:38.412233472Z,Chassis,2025-03-10 13:55:50.998498648,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.261,2,x1304c7s4b0n0,Output,VoltageRegulator,6898
139,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,-QWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.585Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140814,2025-03-10T14:49:38.412180702Z,Chassis,2025-03-10 13:55:50.585314081,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.067,5,x1304c7s4b0n0,Input,VoltageRegulator,6898
140,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,-gWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.595Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140815,2025-03-10T14:49:38.412191502Z,Chassis,2025-03-10 13:55:50.595571569,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.132,5,x1304c7s4b0n0,Output,VoltageRegulator,6898
141,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,_AWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.837Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140817,2025-03-10T14:49:38.412212952Z,Chassis,2025-03-10 13:55:50.837975464,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.325,1,x1304c7s4b0n0,Output,VoltageRegulator,6898
142,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,_QWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:50.993Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140818,2025-03-10T14:49:38.412223212Z,Chassis,2025-03-10 13:55:50.993353385,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.261,2,x1304c7s4b0n0,Input,VoltageRegulator,6898
143,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,_wWIgJUBU3pbgRmD-c_P,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:51.286Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140820,2025-03-10T14:49:38.412244622Z,Chassis,2025-03-10 13:55:51.286028370,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.067,3,x1304c7s4b0n0,Input,VoltageRegulator,6898
144,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,AAWIgJUBU3pbgRmD-dDP,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:51.293Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140821,2025-03-10T14:49:38.412254972Z,Chassis,2025-03-10 13:55:51.293699747,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.11,3,x1304c7s4b0n0,Output,VoltageRegulator,6898
145,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,AQWIgJUBU3pbgRmD-dDP,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:55:51.398Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:14.295Z,241930140822,2025-03-10T14:49:38.412266472Z,Chassis,2025-03-10 13:55:51.398028537,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.132,4,x1304c7s4b0n0,Input,VoltageRegulator,6898
146,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,HOiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:54.585Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316367,2025-03-10T14:50:45.984884165Z,Chassis,2025-03-10 13:59:54.585147509,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.19,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
147,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,HeiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:54.809Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316368,2025-03-10T14:50:45.984894575Z,Chassis,2025-03-10 13:59:54.809433225,x1304,n0,s4,b0,x1304c7s4b0n0,c7,379.6,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
148,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,HuiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:55.226Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316369,2025-03-10T14:50:45.984904925Z,Chassis,2025-03-10 13:59:55.226225439,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.125,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
149,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,H-iJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:55.296Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316370,2025-03-10T14:50:45.984915525Z,Chassis,2025-03-10 13:59:55.296517780,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.773,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
150,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,IOiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:55.684Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316371,2025-03-10T14:50:45.984925335Z,Chassis,2025-03-10 13:59:55.684954845,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.26,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
151,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,IeiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:55.910Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316372,2025-03-10T14:50:45.984935345Z,Chassis,2025-03-10 13:59:55.910243951,x1304,n0,s4,b0,x1304c7s4b0n0,c7,381.4,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
152,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,IuiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:56.317Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316373,2025-03-10T14:50:45.984945935Z,Chassis,2025-03-10 13:59:56.317728788,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.125,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
153,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,I-iJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:56.390Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316374,2025-03-10T14:50:45.984956185Z,Chassis,2025-03-10 13:59:56.390490847,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.688,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
154,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,JOiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:56.775Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316375,2025-03-10T14:50:45.984966535Z,Chassis,2025-03-10 13:59:56.775548480,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.41,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
155,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,JeiJgJUBRYuVujPl9vS1,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:59:56.999Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,11,2025-03-10T14:19:29.435Z,123548316376,2025-03-10T14:50:45.984976895Z,Chassis,2025-03-10 13:59:56.999947070,x1304,n0,s4,b0,x1304c7s4b0n0,c7,382.0,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
156,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,Z8SMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:03.087Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326501,2025-03-10T14:53:58.325172Z,Chassis,2025-03-10 13:56:03.087502166,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.19,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
157,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,aMSMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:03.354Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326502,2025-03-10T14:53:58.325182180Z,Chassis,2025-03-10 13:56:03.354831057,x1304,n0,s4,b0,x1304c7s4b0n0,c7,382.5,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
158,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,acSMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:03.730Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326503,2025-03-10T14:53:58.325192460Z,Chassis,2025-03-10 13:56:03.730439980,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.25,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
159,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,asSMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:03.795Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326504,2025-03-10T14:53:58.325202970Z,Chassis,2025-03-10 13:56:03.795855514,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.746,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
160,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,a8SMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:04.182Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326505,2025-03-10T14:53:58.325213689Z,Chassis,2025-03-10 13:56:04.182395971,x1304,n0,s4,b0,x1304c7s4b0n0,c7,46.82,0,x1304c7s4b0n0,Output,VoltageRegulator,6898
161,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,bMSMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:04.475Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326506,2025-03-10T14:53:58.325223899Z,Chassis,2025-03-10 13:56:04.475283505,x1304,n0,s4,b0,x1304c7s4b0n0,c7,380.2,0,x1304c7s4b0n0,Input,VoltageRegulator,6898
162,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,bcSMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:04.841Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326507,2025-03-10T14:53:58.325234369Z,Chassis,2025-03-10 13:56:04.841638731,x1304,n0,s4,b0,x1304c7s4b0n0,c7,47.125,6,x1304c7s4b0n0,Input,VoltageRegulator,6898
163,.ds-metrics-facility.telemetry-alps.voltage-2025.03.10-004433,bsSMgJUBBO-jcq8RuquH,1.0,"['vcluster_from_cache', 'nid_from_cache']",daint,1,CrayTelemetry.Voltage,2025-03-10T13:56:04.906Z,alps.voltage,metrics,facility.telemetry,nC,cray-telemetry-voltage-split,logstash-facility-telemetry-alps,3,2025-03-10T14:15:39.734Z,241930326508,2025-03-10T14:53:58.325244949Z,Chassis,2025-03-10 13:56:04.906042395,x1304,n0,s4,b0,x1304c7s4b0n0,c7,11.816,6,x1304c7s4b0n0,Output,VoltageRegulator,6898
